,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Location_Brisbane,Location_Darwin,Location_MelbourneAirport,Location_Perth,Location_PerthAirport,Location_SydneyAirport,Location_Watsonia,WindGustDir_E,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_E,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_E,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW
121073,12.7,19.8,1.0,3.2,6.2,35.0,11.0,15.0,93.0,68.0,1015.4,1012.6,8.0,6.0,14.7,18.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121074,14.6,18.4,1.0,2.2,2.2,59.0,24.0,28.0,83.0,85.0,1004.4,1002.3,7.0,7.0,15.6,15.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121075,13.4,19.7,12.0,2.0,5.1,67.0,28.0,26.0,58.0,91.0,1006.2,1006.1,4.0,8.0,18.0,14.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121076,11.1,16.8,11.4,3.8,8.4,46.0,19.0,19.0,46.0,61.0,1015.2,1016.9,2.0,6.0,14.6,14.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121077,9.2,18.7,1.0,2.6,6.8,26.0,4.0,11.0,91.0,43.0,1023.6,1020.3,7.0,3.0,11.6,18.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121078,10.0,19.5,0.2,2.8,5.7,39.0,11.0,20.0,70.0,56.0,1017.6,1014.6,7.0,4.0,13.8,18.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121079,13.4,17.2,5.4,4.6,3.0,37.0,15.0,19.0,71.0,58.0,1011.9,1010.5,6.0,6.0,15.6,15.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121080,6.4,18.9,1.4,2.4,7.7,31.0,7.0,15.0,70.0,51.0,1018.7,1018.5,2.0,5.0,14.1,17.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121081,11.0,19.5,0.4,1.8,4.2,50.0,11.0,20.0,69.0,49.0,1018.5,1014.5,6.0,5.0,14.7,18.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121082,12.3,17.6,6.6,4.6,8.1,63.0,15.0,24.0,59.0,35.0,1017.1,1018.5,7.0,4.0,14.6,16.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121083,10.3,17.6,1.6,3.2,2.6,26.0,11.0,17.0,80.0,75.0,1020.5,1018.1,5.0,7.0,13.8,15.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121084,10.6,18.6,2.6,1.6,5.4,50.0,11.0,22.0,84.0,70.0,1013.4,1009.6,6.0,7.0,13.8,16.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121085,12.7,17.8,2.6,3.6,5.0,72.0,15.0,24.0,71.0,72.0,1009.7,1011.7,8.0,6.0,15.0,13.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121086,5.7,17.9,2.0,2.8,8.5,31.0,2.0,15.0,67.0,49.0,1023.0,1022.2,5.0,3.0,13.1,17.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121087,13.1,20.4,0.4,2.6,6.4,33.0,15.0,13.0,80.0,65.0,1022.1,1020.9,6.0,5.0,17.3,18.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121088,13.8,18.9,0.2,3.8,7.2,46.0,20.0,24.0,57.0,63.0,1021.6,1021.5,7.0,8.0,17.1,15.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121089,4.3,18.5,0.0,3.6,10.3,33.0,19.0,9.0,49.0,36.0,1029.3,1026.6,2.0,1.0,12.5,18.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121090,7.6,20.7,0.0,6.2,11.1,33.0,17.0,13.0,45.0,33.0,1029.7,1024.6,1.0,0.0,13.6,20.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121091,6.2,26.0,0.0,4.2,10.8,31.0,13.0,13.0,30.0,28.0,1020.4,1014.8,2.0,1.0,18.8,24.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121092,12.7,16.9,1.8,4.4,0.9,39.0,19.0,22.0,72.0,50.0,1013.4,1011.4,7.0,7.0,14.2,15.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121093,8.9,13.9,2.4,3.4,2.7,37.0,11.0,15.0,84.0,64.0,1008.5,1007.7,8.0,6.0,10.3,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121094,6.5,16.6,5.6,2.4,11.1,35.0,13.0,15.0,64.0,42.0,1019.1,1018.2,1.0,2.0,11.4,16.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121095,4.3,19.6,0.0,4.2,11.3,28.0,11.0,17.0,56.0,42.0,1023.0,1020.8,1.0,1.0,14.3,18.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121096,6.5,20.7,0.0,3.2,10.8,31.0,2.0,13.0,65.0,52.0,1021.2,1019.4,1.0,3.0,15.9,19.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121097,13.2,19.6,1.0,4.2,11.0,28.0,17.0,11.0,60.0,42.0,1023.5,1022.1,4.0,5.0,15.7,19.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121098,8.9,19.4,0.0,5.2,8.2,35.0,7.0,19.0,63.0,55.0,1024.8,1022.6,7.0,8.0,13.9,18.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121099,11.2,23.2,0.0,4.4,11.2,39.0,9.0,19.0,50.0,49.0,1021.3,1017.5,1.0,1.0,16.8,21.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121100,10.7,22.7,0.0,5.8,10.9,35.0,9.0,19.0,66.0,53.0,1018.9,1016.6,1.0,2.0,16.5,21.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121101,11.8,22.2,0.0,4.6,8.8,35.0,13.0,15.0,64.0,54.0,1018.3,1015.9,5.0,7.0,18.1,21.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121102,11.7,23.0,0.0,4.2,10.9,30.0,11.0,15.0,62.0,51.0,1015.8,1013.4,1.0,1.0,18.0,22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121103,9.7,22.4,0.0,4.6,8.9,30.0,4.0,19.0,75.0,52.0,1013.9,1012.0,7.0,1.0,17.3,20.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121104,14.6,20.8,0.0,4.6,5.2,41.0,17.0,9.0,55.0,93.0,1015.0,1015.8,4.0,7.0,18.3,15.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121105,10.8,17.5,3.4,5.2,7.8,41.0,13.0,22.0,66.0,46.0,1023.9,1023.5,7.0,6.0,12.9,15.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121106,8.7,18.5,0.2,4.4,7.4,35.0,7.0,20.0,64.0,57.0,1025.0,1023.6,7.0,6.0,14.9,17.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121107,13.1,19.2,0.0,4.2,8.5,41.0,11.0,22.0,64.0,50.0,1025.6,1022.9,7.0,1.0,15.4,17.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121108,9.8,23.0,0.0,4.8,11.5,31.0,15.0,17.0,58.0,46.0,1025.1,1021.5,1.0,0.0,15.9,21.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121109,12.8,27.4,0.0,5.8,12.0,33.0,17.0,15.0,48.0,23.0,1024.5,1020.9,1.0,1.0,18.7,26.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121110,13.1,31.7,0.0,8.0,12.2,37.0,15.0,11.0,39.0,21.0,1023.4,1019.0,0.0,0.0,20.7,31.2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121111,19.0,36.9,0.0,11.2,12.2,41.0,24.0,13.0,18.0,12.0,1018.3,1014.1,0.0,0.0,26.5,36.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121112,17.2,24.9,0.0,7.2,11.6,37.0,19.0,11.0,69.0,58.0,1016.5,1015.6,2.0,1.0,21.5,23.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121113,16.4,21.2,0.0,6.4,5.8,33.0,11.0,19.0,64.0,46.0,1020.0,1019.2,7.0,4.0,18.0,20.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121114,10.8,21.3,0.0,5.0,12.0,43.0,15.0,28.0,55.0,47.0,1022.9,1019.1,2.0,1.0,16.6,19.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121115,12.5,24.3,0.0,5.2,12.0,39.0,15.0,20.0,45.0,48.0,1017.7,1014.8,0.0,1.0,18.3,22.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121116,12.3,23.5,0.0,7.0,11.3,33.0,9.0,15.0,63.0,54.0,1017.3,1015.2,1.0,4.0,16.8,22.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121117,12.8,27.5,0.0,6.0,11.4,39.0,15.0,13.0,60.0,37.0,1018.1,1014.9,2.0,1.0,18.4,27.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121118,14.1,21.3,0.0,8.2,1.2,48.0,22.0,13.0,55.0,47.0,1019.3,1017.2,7.0,7.0,17.2,20.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121119,15.1,32.5,0.2,4.8,12.1,48.0,26.0,13.0,45.0,27.0,1018.6,1014.7,1.0,3.0,21.2,31.4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121120,17.6,23.8,0.2,6.8,0.4,39.0,9.0,17.0,61.0,75.0,1016.1,1015.5,8.0,7.0,22.9,21.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121121,15.0,26.6,1.2,0.4,9.2,30.0,11.0,13.0,68.0,59.0,1012.1,1009.3,5.0,5.0,22.7,24.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121122,16.1,21.1,0.0,4.4,5.7,65.0,19.0,24.0,50.0,45.0,1010.2,1011.5,5.0,4.0,20.5,19.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121123,10.0,20.1,0.6,4.6,9.3,35.0,13.0,19.0,60.0,52.0,1020.1,1018.5,7.0,6.0,16.5,19.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121124,8.9,25.7,0.0,5.0,11.2,44.0,9.0,30.0,59.0,58.0,1016.4,1012.8,7.0,6.0,18.8,21.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121125,13.1,21.7,0.0,6.6,11.6,50.0,19.0,30.0,53.0,49.0,1019.1,1017.7,1.0,1.0,18.2,20.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121126,10.4,24.6,0.0,9.4,12.7,43.0,19.0,19.0,31.0,17.0,1025.6,1021.7,3.0,0.0,15.7,23.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121127,10.6,26.4,0.0,8.4,12.7,37.0,19.0,11.0,42.0,23.0,1024.4,1020.9,0.0,1.0,16.8,25.6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121128,11.4,31.1,0.0,9.4,12.7,37.0,17.0,9.0,38.0,17.0,1022.7,1018.3,1.0,1.0,20.0,30.2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121129,15.9,34.2,0.0,9.0,7.3,33.0,17.0,7.0,29.0,13.0,1018.5,1014.5,6.0,6.0,24.4,33.9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121130,17.8,30.6,0.0,8.8,6.9,46.0,9.0,11.0,46.0,36.0,1013.1,1009.5,7.0,5.0,24.5,29.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121131,17.7,27.2,0.0,6.4,8.8,37.0,11.0,17.0,59.0,64.0,1006.6,1006.4,7.0,7.0,24.3,23.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121132,14.5,23.4,0.0,5.8,8.1,37.0,11.0,15.0,55.0,56.0,1012.0,1013.3,7.0,7.0,21.2,21.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121133,12.1,23.1,0.0,6.0,11.3,33.0,6.0,15.0,59.0,41.0,1020.4,1019.2,3.0,1.0,20.0,21.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121134,11.1,29.6,0.0,8.2,10.3,30.0,11.0,17.0,53.0,42.0,1018.3,1013.6,7.0,7.0,21.6,27.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121135,17.4,29.9,0.0,6.4,10.7,31.0,2.0,17.0,49.0,42.0,1008.0,1007.6,6.0,4.0,26.7,26.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121136,14.8,31.8,0.0,7.0,8.5,22.0,7.0,13.0,73.0,41.0,1012.3,1009.7,7.0,3.0,20.2,30.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121137,20.2,30.1,0.0,5.8,3.6,33.0,11.0,11.0,76.0,54.0,1013.5,1008.3,8.0,7.0,21.7,28.6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121138,18.9,24.9,3.4,4.6,10.4,39.0,15.0,15.0,68.0,54.0,1013.0,1012.1,3.0,3.0,22.6,23.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121139,14.7,23.7,0.0,7.4,11.4,33.0,19.0,13.0,51.0,46.0,1015.9,1014.8,5.0,2.0,21.2,22.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121140,11.6,26.6,0.0,6.2,10.9,33.0,6.0,19.0,55.0,47.0,1014.1,1010.8,1.0,1.0,21.5,24.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121141,17.9,23.5,0.0,8.0,8.5,35.0,17.0,19.0,64.0,55.0,1012.4,1011.0,5.0,7.0,20.5,21.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121142,13.7,22.6,0.0,8.2,10.0,37.0,11.0,17.0,50.0,55.0,1009.8,1007.3,6.0,6.0,21.0,22.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121143,15.6,21.7,11.8,5.2,3.3,67.0,24.0,19.0,65.0,86.0,1001.2,1000.0,7.0,8.0,20.7,16.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121144,13.6,20.2,22.4,3.0,8.2,56.0,15.0,31.0,80.0,53.0,1007.2,1009.0,6.0,3.0,15.3,19.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121145,12.4,20.8,0.6,6.2,7.7,33.0,7.0,17.0,61.0,47.0,1019.9,1018.4,7.0,6.0,16.6,20.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
